"No.","Time","Source","Destination","Protocol","Length","Info"
"1450","20.568198879","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1451","20.576338024","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=122, hop limit=64 (reply in 1452)"
"1452","20.586179931","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=122, hop limit=119 (request in 1451)"
"1453","20.377218747","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1454","20.603555816","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1455","20.398047478","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1456","20.468408362","fe80::410b:b7b7:3d5d:562","2405:201:1f:8bb::c0a8:1d01","ICMPv6","86","Neighbor Solicitation for 2405:201:1f:8bb::c0a8:1d01 from 98:22:ef:94:4a:8d"
"1457","20.471821797","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1458","20.472553325","2405:201:1f:8bb::c0a8:1d01","fe80::410b:b7b7:3d5d:562","ICMPv6","78","Neighbor Advertisement 2405:201:1f:8bb::c0a8:1d01 (rtr, sol)"
"1459","20.516231781","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1460","20.568198879","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1461","20.576338024","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=122, hop limit=64 (reply in 1462)"
"1462","20.586179931","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=122, hop limit=119 (request in 1461)"
"1463","20.603555816","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1464","20.702088456","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1465","20.805640796","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1466","20.702088456","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1467","20.903467874","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1468","20.805640796","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1469","20.903467874","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1470","21.002579899","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1471","21.032971901","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1472","21.106508766","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1473","21.002579899","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1474","21.032971901","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1475","21.106508766","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
